Image,Path,Subject,Distance,Focal
S15d07f27_i0,/mnt/homeGPU/isalinas/data/images/S15/d07/f27/S15d07f27_i0.png,15,0.7,27
S15d07f27_i1,/mnt/homeGPU/isalinas/data/images/S15/d07/f27/S15d07f27_i1.png,15,0.7,27
S15d07f27_i2,/mnt/homeGPU/isalinas/data/images/S15/d07/f27/S15d07f27_i2.png,15,0.7,27
S15d07f27_i3,/mnt/homeGPU/isalinas/data/images/S15/d07/f27/S15d07f27_i3.png,15,0.7,27
S15d07f27_i4,/mnt/homeGPU/isalinas/data/images/S15/d07/f27/S15d07f27_i4.png,15,0.7,27
S15d07f27_i5,/mnt/homeGPU/isalinas/data/images/S15/d07/f27/S15d07f27_i5.png,15,0.7,27
S15d07f27_i6,/mnt/homeGPU/isalinas/data/images/S15/d07/f27/S15d07f27_i6.png,15,0.7,27
S15d07f27_i7,/mnt/homeGPU/isalinas/data/images/S15/d07/f27/S15d07f27_i7.png,15,0.7,27
S15d07f27_i8,/mnt/homeGPU/isalinas/data/images/S15/d07/f27/S15d07f27_i8.png,15,0.7,27
S15d07f27_i9,/mnt/homeGPU/isalinas/data/images/S15/d07/f27/S15d07f27_i9.png,15,0.7,27
S15d07f27_i10,/mnt/homeGPU/isalinas/data/images/S15/d07/f27/S15d07f27_i10.png,15,0.7,27
S15d07f27_i11,/mnt/homeGPU/isalinas/data/images/S15/d07/f27/S15d07f27_i11.png,15,0.7,27
S15d07f27_i12,/mnt/homeGPU/isalinas/data/images/S15/d07/f27/S15d07f27_i12.png,15,0.7,27
S15d07f27_i13,/mnt/homeGPU/isalinas/data/images/S15/d07/f27/S15d07f27_i13.png,15,0.7,27
S15d09f27_i0,/mnt/homeGPU/isalinas/data/images/S15/d09/f27/S15d09f27_i0.png,15,0.9,27
S15d09f27_i1,/mnt/homeGPU/isalinas/data/images/S15/d09/f27/S15d09f27_i1.png,15,0.9,27
S15d09f27_i2,/mnt/homeGPU/isalinas/data/images/S15/d09/f27/S15d09f27_i2.png,15,0.9,27
S15d09f27_i3,/mnt/homeGPU/isalinas/data/images/S15/d09/f27/S15d09f27_i3.png,15,0.9,27
S15d09f27_i4,/mnt/homeGPU/isalinas/data/images/S15/d09/f27/S15d09f27_i4.png,15,0.9,27
S15d09f27_i5,/mnt/homeGPU/isalinas/data/images/S15/d09/f27/S15d09f27_i5.png,15,0.9,27
S15d09f27_i6,/mnt/homeGPU/isalinas/data/images/S15/d09/f27/S15d09f27_i6.png,15,0.9,27
S15d09f27_i7,/mnt/homeGPU/isalinas/data/images/S15/d09/f27/S15d09f27_i7.png,15,0.9,27
S15d09f27_i8,/mnt/homeGPU/isalinas/data/images/S15/d09/f27/S15d09f27_i8.png,15,0.9,27
S15d09f27_i9,/mnt/homeGPU/isalinas/data/images/S15/d09/f27/S15d09f27_i9.png,15,0.9,27
S15d09f27_i10,/mnt/homeGPU/isalinas/data/images/S15/d09/f27/S15d09f27_i10.png,15,0.9,27
S15d09f27_i11,/mnt/homeGPU/isalinas/data/images/S15/d09/f27/S15d09f27_i11.png,15,0.9,27
S15d09f27_i12,/mnt/homeGPU/isalinas/data/images/S15/d09/f27/S15d09f27_i12.png,15,0.9,27
S15d09f27_i13,/mnt/homeGPU/isalinas/data/images/S15/d09/f27/S15d09f27_i13.png,15,0.9,27
S15d1f27_i0,/mnt/homeGPU/isalinas/data/images/S15/d1/f27/S15d1f27_i0.png,15,1,27
S15d1f27_i1,/mnt/homeGPU/isalinas/data/images/S15/d1/f27/S15d1f27_i1.png,15,1,27
S15d1f27_i2,/mnt/homeGPU/isalinas/data/images/S15/d1/f27/S15d1f27_i2.png,15,1,27
S15d1f27_i3,/mnt/homeGPU/isalinas/data/images/S15/d1/f27/S15d1f27_i3.png,15,1,27
S15d1f27_i4,/mnt/homeGPU/isalinas/data/images/S15/d1/f27/S15d1f27_i4.png,15,1,27
S15d1f27_i5,/mnt/homeGPU/isalinas/data/images/S15/d1/f27/S15d1f27_i5.png,15,1,27
S15d1f27_i6,/mnt/homeGPU/isalinas/data/images/S15/d1/f27/S15d1f27_i6.png,15,1,27
S15d1f27_i7,/mnt/homeGPU/isalinas/data/images/S15/d1/f27/S15d1f27_i7.png,15,1,27
S15d1f27_i8,/mnt/homeGPU/isalinas/data/images/S15/d1/f27/S15d1f27_i8.png,15,1,27
S15d1f27_i9,/mnt/homeGPU/isalinas/data/images/S15/d1/f27/S15d1f27_i9.png,15,1,27
S15d1f27_i10,/mnt/homeGPU/isalinas/data/images/S15/d1/f27/S15d1f27_i10.png,15,1,27
S15d1f27_i11,/mnt/homeGPU/isalinas/data/images/S15/d1/f27/S15d1f27_i11.png,15,1,27
S15d1f27_i12,/mnt/homeGPU/isalinas/data/images/S15/d1/f27/S15d1f27_i12.png,15,1,27
S15d1f27_i13,/mnt/homeGPU/isalinas/data/images/S15/d1/f27/S15d1f27_i13.png,15,1,27
S15d14f27_i0,/mnt/homeGPU/isalinas/data/images/S15/d14/f27/S15d14f27_i0.png,15,1.4,27
S15d14f27_i1,/mnt/homeGPU/isalinas/data/images/S15/d14/f27/S15d14f27_i1.png,15,1.4,27
S15d14f27_i2,/mnt/homeGPU/isalinas/data/images/S15/d14/f27/S15d14f27_i2.png,15,1.4,27
S15d14f27_i3,/mnt/homeGPU/isalinas/data/images/S15/d14/f27/S15d14f27_i3.png,15,1.4,27
S15d14f27_i4,/mnt/homeGPU/isalinas/data/images/S15/d14/f27/S15d14f27_i4.png,15,1.4,27
S15d14f27_i5,/mnt/homeGPU/isalinas/data/images/S15/d14/f27/S15d14f27_i5.png,15,1.4,27
S15d14f27_i6,/mnt/homeGPU/isalinas/data/images/S15/d14/f27/S15d14f27_i6.png,15,1.4,27
S15d14f27_i7,/mnt/homeGPU/isalinas/data/images/S15/d14/f27/S15d14f27_i7.png,15,1.4,27
S15d14f27_i8,/mnt/homeGPU/isalinas/data/images/S15/d14/f27/S15d14f27_i8.png,15,1.4,27
S15d14f27_i9,/mnt/homeGPU/isalinas/data/images/S15/d14/f27/S15d14f27_i9.png,15,1.4,27
S15d14f27_i10,/mnt/homeGPU/isalinas/data/images/S15/d14/f27/S15d14f27_i10.png,15,1.4,27
S15d14f27_i11,/mnt/homeGPU/isalinas/data/images/S15/d14/f27/S15d14f27_i11.png,15,1.4,27
S15d14f27_i12,/mnt/homeGPU/isalinas/data/images/S15/d14/f27/S15d14f27_i12.png,15,1.4,27
S15d14f27_i13,/mnt/homeGPU/isalinas/data/images/S15/d14/f27/S15d14f27_i13.png,15,1.4,27
S15d18f27_i0,/mnt/homeGPU/isalinas/data/images/S15/d18/f27/S15d18f27_i0.png,15,1.8,27
S15d18f27_i1,/mnt/homeGPU/isalinas/data/images/S15/d18/f27/S15d18f27_i1.png,15,1.8,27
S15d18f27_i2,/mnt/homeGPU/isalinas/data/images/S15/d18/f27/S15d18f27_i2.png,15,1.8,27
S15d18f27_i3,/mnt/homeGPU/isalinas/data/images/S15/d18/f27/S15d18f27_i3.png,15,1.8,27
S15d18f27_i4,/mnt/homeGPU/isalinas/data/images/S15/d18/f27/S15d18f27_i4.png,15,1.8,27
S15d18f27_i5,/mnt/homeGPU/isalinas/data/images/S15/d18/f27/S15d18f27_i5.png,15,1.8,27
S15d18f27_i6,/mnt/homeGPU/isalinas/data/images/S15/d18/f27/S15d18f27_i6.png,15,1.8,27
S15d18f27_i7,/mnt/homeGPU/isalinas/data/images/S15/d18/f27/S15d18f27_i7.png,15,1.8,27
S15d18f27_i8,/mnt/homeGPU/isalinas/data/images/S15/d18/f27/S15d18f27_i8.png,15,1.8,27
S15d18f27_i9,/mnt/homeGPU/isalinas/data/images/S15/d18/f27/S15d18f27_i9.png,15,1.8,27
S15d18f27_i10,/mnt/homeGPU/isalinas/data/images/S15/d18/f27/S15d18f27_i10.png,15,1.8,27
S15d18f27_i11,/mnt/homeGPU/isalinas/data/images/S15/d18/f27/S15d18f27_i11.png,15,1.8,27
S15d18f27_i12,/mnt/homeGPU/isalinas/data/images/S15/d18/f27/S15d18f27_i12.png,15,1.8,27
S15d18f27_i13,/mnt/homeGPU/isalinas/data/images/S15/d18/f27/S15d18f27_i13.png,15,1.8,27
S15d35f27_i0,/mnt/homeGPU/isalinas/data/images/S15/d35/f27/S15d35f27_i0.png,15,3.5,27
S15d35f27_i1,/mnt/homeGPU/isalinas/data/images/S15/d35/f27/S15d35f27_i1.png,15,3.5,27
S15d35f27_i2,/mnt/homeGPU/isalinas/data/images/S15/d35/f27/S15d35f27_i2.png,15,3.5,27
S15d35f27_i3,/mnt/homeGPU/isalinas/data/images/S15/d35/f27/S15d35f27_i3.png,15,3.5,27
S15d35f27_i4,/mnt/homeGPU/isalinas/data/images/S15/d35/f27/S15d35f27_i4.png,15,3.5,27
S15d35f27_i5,/mnt/homeGPU/isalinas/data/images/S15/d35/f27/S15d35f27_i5.png,15,3.5,27
S15d35f27_i6,/mnt/homeGPU/isalinas/data/images/S15/d35/f27/S15d35f27_i6.png,15,3.5,27
S15d35f27_i7,/mnt/homeGPU/isalinas/data/images/S15/d35/f27/S15d35f27_i7.png,15,3.5,27
S15d35f27_i8,/mnt/homeGPU/isalinas/data/images/S15/d35/f27/S15d35f27_i8.png,15,3.5,27
S15d35f27_i9,/mnt/homeGPU/isalinas/data/images/S15/d35/f27/S15d35f27_i9.png,15,3.5,27
S15d35f27_i10,/mnt/homeGPU/isalinas/data/images/S15/d35/f27/S15d35f27_i10.png,15,3.5,27
S15d35f27_i11,/mnt/homeGPU/isalinas/data/images/S15/d35/f27/S15d35f27_i11.png,15,3.5,27
S15d35f27_i12,/mnt/homeGPU/isalinas/data/images/S15/d35/f27/S15d35f27_i12.png,15,3.5,27
S15d35f27_i13,/mnt/homeGPU/isalinas/data/images/S15/d35/f27/S15d35f27_i13.png,15,3.5,27
S15d4f27_i0,/mnt/homeGPU/isalinas/data/images/S15/d4/f27/S15d4f27_i0.png,15,4,27
S15d4f27_i1,/mnt/homeGPU/isalinas/data/images/S15/d4/f27/S15d4f27_i1.png,15,4,27
S15d4f27_i2,/mnt/homeGPU/isalinas/data/images/S15/d4/f27/S15d4f27_i2.png,15,4,27
S15d4f27_i3,/mnt/homeGPU/isalinas/data/images/S15/d4/f27/S15d4f27_i3.png,15,4,27
S15d4f27_i4,/mnt/homeGPU/isalinas/data/images/S15/d4/f27/S15d4f27_i4.png,15,4,27
S15d4f27_i5,/mnt/homeGPU/isalinas/data/images/S15/d4/f27/S15d4f27_i5.png,15,4,27
S15d4f27_i6,/mnt/homeGPU/isalinas/data/images/S15/d4/f27/S15d4f27_i6.png,15,4,27
S15d4f27_i7,/mnt/homeGPU/isalinas/data/images/S15/d4/f27/S15d4f27_i7.png,15,4,27
S15d4f27_i8,/mnt/homeGPU/isalinas/data/images/S15/d4/f27/S15d4f27_i8.png,15,4,27
S15d4f27_i9,/mnt/homeGPU/isalinas/data/images/S15/d4/f27/S15d4f27_i9.png,15,4,27
S15d4f27_i10,/mnt/homeGPU/isalinas/data/images/S15/d4/f27/S15d4f27_i10.png,15,4,27
S15d4f27_i11,/mnt/homeGPU/isalinas/data/images/S15/d4/f27/S15d4f27_i11.png,15,4,27
S15d4f27_i12,/mnt/homeGPU/isalinas/data/images/S15/d4/f27/S15d4f27_i12.png,15,4,27
S15d4f27_i13,/mnt/homeGPU/isalinas/data/images/S15/d4/f27/S15d4f27_i13.png,15,4,27
S20d05f27_i0,/mnt/homeGPU/isalinas/data/images/S20/d05/f27/S20d05f27_i0.png,20,0.5,27
S20d05f27_i1,/mnt/homeGPU/isalinas/data/images/S20/d05/f27/S20d05f27_i1.png,20,0.5,27
S20d05f27_i2,/mnt/homeGPU/isalinas/data/images/S20/d05/f27/S20d05f27_i2.png,20,0.5,27
S20d05f27_i3,/mnt/homeGPU/isalinas/data/images/S20/d05/f27/S20d05f27_i3.png,20,0.5,27
S20d05f27_i4,/mnt/homeGPU/isalinas/data/images/S20/d05/f27/S20d05f27_i4.png,20,0.5,27
S20d05f27_i5,/mnt/homeGPU/isalinas/data/images/S20/d05/f27/S20d05f27_i5.png,20,0.5,27
S20d05f27_i6,/mnt/homeGPU/isalinas/data/images/S20/d05/f27/S20d05f27_i6.png,20,0.5,27
S20d05f27_i7,/mnt/homeGPU/isalinas/data/images/S20/d05/f27/S20d05f27_i7.png,20,0.5,27
S20d05f27_i8,/mnt/homeGPU/isalinas/data/images/S20/d05/f27/S20d05f27_i8.png,20,0.5,27
S20d05f27_i9,/mnt/homeGPU/isalinas/data/images/S20/d05/f27/S20d05f27_i9.png,20,0.5,27
S20d05f27_i10,/mnt/homeGPU/isalinas/data/images/S20/d05/f27/S20d05f27_i10.png,20,0.5,27
S20d05f27_i11,/mnt/homeGPU/isalinas/data/images/S20/d05/f27/S20d05f27_i11.png,20,0.5,27
S20d05f27_i12,/mnt/homeGPU/isalinas/data/images/S20/d05/f27/S20d05f27_i12.png,20,0.5,27
S20d05f27_i13,/mnt/homeGPU/isalinas/data/images/S20/d05/f27/S20d05f27_i13.png,20,0.5,27
S20d07f27_i0,/mnt/homeGPU/isalinas/data/images/S20/d07/f27/S20d07f27_i0.png,20,0.7,27
S20d07f27_i1,/mnt/homeGPU/isalinas/data/images/S20/d07/f27/S20d07f27_i1.png,20,0.7,27
S20d07f27_i2,/mnt/homeGPU/isalinas/data/images/S20/d07/f27/S20d07f27_i2.png,20,0.7,27
S20d07f27_i3,/mnt/homeGPU/isalinas/data/images/S20/d07/f27/S20d07f27_i3.png,20,0.7,27
S20d07f27_i4,/mnt/homeGPU/isalinas/data/images/S20/d07/f27/S20d07f27_i4.png,20,0.7,27
S20d07f27_i5,/mnt/homeGPU/isalinas/data/images/S20/d07/f27/S20d07f27_i5.png,20,0.7,27
S20d07f27_i6,/mnt/homeGPU/isalinas/data/images/S20/d07/f27/S20d07f27_i6.png,20,0.7,27
S20d07f27_i7,/mnt/homeGPU/isalinas/data/images/S20/d07/f27/S20d07f27_i7.png,20,0.7,27
S20d07f27_i8,/mnt/homeGPU/isalinas/data/images/S20/d07/f27/S20d07f27_i8.png,20,0.7,27
S20d07f27_i9,/mnt/homeGPU/isalinas/data/images/S20/d07/f27/S20d07f27_i9.png,20,0.7,27
S20d07f27_i10,/mnt/homeGPU/isalinas/data/images/S20/d07/f27/S20d07f27_i10.png,20,0.7,27
S20d07f27_i11,/mnt/homeGPU/isalinas/data/images/S20/d07/f27/S20d07f27_i11.png,20,0.7,27
S20d07f27_i12,/mnt/homeGPU/isalinas/data/images/S20/d07/f27/S20d07f27_i12.png,20,0.7,27
S20d07f27_i13,/mnt/homeGPU/isalinas/data/images/S20/d07/f27/S20d07f27_i13.png,20,0.7,27
S20d09f27_i0,/mnt/homeGPU/isalinas/data/images/S20/d09/f27/S20d09f27_i0.png,20,0.9,27
S20d09f27_i1,/mnt/homeGPU/isalinas/data/images/S20/d09/f27/S20d09f27_i1.png,20,0.9,27
S20d09f27_i2,/mnt/homeGPU/isalinas/data/images/S20/d09/f27/S20d09f27_i2.png,20,0.9,27
S20d09f27_i3,/mnt/homeGPU/isalinas/data/images/S20/d09/f27/S20d09f27_i3.png,20,0.9,27
S20d09f27_i4,/mnt/homeGPU/isalinas/data/images/S20/d09/f27/S20d09f27_i4.png,20,0.9,27
S20d09f27_i5,/mnt/homeGPU/isalinas/data/images/S20/d09/f27/S20d09f27_i5.png,20,0.9,27
S20d09f27_i6,/mnt/homeGPU/isalinas/data/images/S20/d09/f27/S20d09f27_i6.png,20,0.9,27
S20d09f27_i7,/mnt/homeGPU/isalinas/data/images/S20/d09/f27/S20d09f27_i7.png,20,0.9,27
S20d09f27_i8,/mnt/homeGPU/isalinas/data/images/S20/d09/f27/S20d09f27_i8.png,20,0.9,27
S20d09f27_i9,/mnt/homeGPU/isalinas/data/images/S20/d09/f27/S20d09f27_i9.png,20,0.9,27
S20d09f27_i10,/mnt/homeGPU/isalinas/data/images/S20/d09/f27/S20d09f27_i10.png,20,0.9,27
S20d09f27_i11,/mnt/homeGPU/isalinas/data/images/S20/d09/f27/S20d09f27_i11.png,20,0.9,27
S20d09f27_i12,/mnt/homeGPU/isalinas/data/images/S20/d09/f27/S20d09f27_i12.png,20,0.9,27
S20d09f27_i13,/mnt/homeGPU/isalinas/data/images/S20/d09/f27/S20d09f27_i13.png,20,0.9,27
S20d1f27_i0,/mnt/homeGPU/isalinas/data/images/S20/d1/f27/S20d1f27_i0.png,20,1,27
S20d1f27_i1,/mnt/homeGPU/isalinas/data/images/S20/d1/f27/S20d1f27_i1.png,20,1,27
S20d1f27_i2,/mnt/homeGPU/isalinas/data/images/S20/d1/f27/S20d1f27_i2.png,20,1,27
S20d1f27_i3,/mnt/homeGPU/isalinas/data/images/S20/d1/f27/S20d1f27_i3.png,20,1,27
S20d1f27_i4,/mnt/homeGPU/isalinas/data/images/S20/d1/f27/S20d1f27_i4.png,20,1,27
S20d1f27_i5,/mnt/homeGPU/isalinas/data/images/S20/d1/f27/S20d1f27_i5.png,20,1,27
S20d1f27_i6,/mnt/homeGPU/isalinas/data/images/S20/d1/f27/S20d1f27_i6.png,20,1,27
S20d1f27_i7,/mnt/homeGPU/isalinas/data/images/S20/d1/f27/S20d1f27_i7.png,20,1,27
S20d1f27_i8,/mnt/homeGPU/isalinas/data/images/S20/d1/f27/S20d1f27_i8.png,20,1,27
S20d1f27_i9,/mnt/homeGPU/isalinas/data/images/S20/d1/f27/S20d1f27_i9.png,20,1,27
S20d1f27_i10,/mnt/homeGPU/isalinas/data/images/S20/d1/f27/S20d1f27_i10.png,20,1,27
S20d1f27_i11,/mnt/homeGPU/isalinas/data/images/S20/d1/f27/S20d1f27_i11.png,20,1,27
S20d1f27_i12,/mnt/homeGPU/isalinas/data/images/S20/d1/f27/S20d1f27_i12.png,20,1,27
S20d1f27_i13,/mnt/homeGPU/isalinas/data/images/S20/d1/f27/S20d1f27_i13.png,20,1,27
S20d14f27_i0,/mnt/homeGPU/isalinas/data/images/S20/d14/f27/S20d14f27_i0.png,20,1.4,27
S20d14f27_i1,/mnt/homeGPU/isalinas/data/images/S20/d14/f27/S20d14f27_i1.png,20,1.4,27
S20d14f27_i2,/mnt/homeGPU/isalinas/data/images/S20/d14/f27/S20d14f27_i2.png,20,1.4,27
S20d14f27_i3,/mnt/homeGPU/isalinas/data/images/S20/d14/f27/S20d14f27_i3.png,20,1.4,27
S20d14f27_i4,/mnt/homeGPU/isalinas/data/images/S20/d14/f27/S20d14f27_i4.png,20,1.4,27
S20d14f27_i5,/mnt/homeGPU/isalinas/data/images/S20/d14/f27/S20d14f27_i5.png,20,1.4,27
S20d14f27_i6,/mnt/homeGPU/isalinas/data/images/S20/d14/f27/S20d14f27_i6.png,20,1.4,27
S20d14f27_i7,/mnt/homeGPU/isalinas/data/images/S20/d14/f27/S20d14f27_i7.png,20,1.4,27
S20d14f27_i8,/mnt/homeGPU/isalinas/data/images/S20/d14/f27/S20d14f27_i8.png,20,1.4,27
S20d14f27_i9,/mnt/homeGPU/isalinas/data/images/S20/d14/f27/S20d14f27_i9.png,20,1.4,27
S20d14f27_i10,/mnt/homeGPU/isalinas/data/images/S20/d14/f27/S20d14f27_i10.png,20,1.4,27
S20d14f27_i11,/mnt/homeGPU/isalinas/data/images/S20/d14/f27/S20d14f27_i11.png,20,1.4,27
S20d14f27_i12,/mnt/homeGPU/isalinas/data/images/S20/d14/f27/S20d14f27_i12.png,20,1.4,27
S20d14f27_i13,/mnt/homeGPU/isalinas/data/images/S20/d14/f27/S20d14f27_i13.png,20,1.4,27
S20d18f27_i0,/mnt/homeGPU/isalinas/data/images/S20/d18/f27/S20d18f27_i0.png,20,1.8,27
S20d18f27_i1,/mnt/homeGPU/isalinas/data/images/S20/d18/f27/S20d18f27_i1.png,20,1.8,27
S20d18f27_i2,/mnt/homeGPU/isalinas/data/images/S20/d18/f27/S20d18f27_i2.png,20,1.8,27
S20d18f27_i3,/mnt/homeGPU/isalinas/data/images/S20/d18/f27/S20d18f27_i3.png,20,1.8,27
S20d18f27_i4,/mnt/homeGPU/isalinas/data/images/S20/d18/f27/S20d18f27_i4.png,20,1.8,27
S20d18f27_i5,/mnt/homeGPU/isalinas/data/images/S20/d18/f27/S20d18f27_i5.png,20,1.8,27
S20d18f27_i6,/mnt/homeGPU/isalinas/data/images/S20/d18/f27/S20d18f27_i6.png,20,1.8,27
S20d18f27_i7,/mnt/homeGPU/isalinas/data/images/S20/d18/f27/S20d18f27_i7.png,20,1.8,27
S20d18f27_i8,/mnt/homeGPU/isalinas/data/images/S20/d18/f27/S20d18f27_i8.png,20,1.8,27
S20d18f27_i9,/mnt/homeGPU/isalinas/data/images/S20/d18/f27/S20d18f27_i9.png,20,1.8,27
S20d18f27_i10,/mnt/homeGPU/isalinas/data/images/S20/d18/f27/S20d18f27_i10.png,20,1.8,27
S20d18f27_i11,/mnt/homeGPU/isalinas/data/images/S20/d18/f27/S20d18f27_i11.png,20,1.8,27
S20d18f27_i12,/mnt/homeGPU/isalinas/data/images/S20/d18/f27/S20d18f27_i12.png,20,1.8,27
S20d18f27_i13,/mnt/homeGPU/isalinas/data/images/S20/d18/f27/S20d18f27_i13.png,20,1.8,27
S20d35f27_i0,/mnt/homeGPU/isalinas/data/images/S20/d35/f27/S20d35f27_i0.png,20,3.5,27
S20d35f27_i1,/mnt/homeGPU/isalinas/data/images/S20/d35/f27/S20d35f27_i1.png,20,3.5,27
S20d35f27_i2,/mnt/homeGPU/isalinas/data/images/S20/d35/f27/S20d35f27_i2.png,20,3.5,27
S20d35f27_i3,/mnt/homeGPU/isalinas/data/images/S20/d35/f27/S20d35f27_i3.png,20,3.5,27
S20d35f27_i4,/mnt/homeGPU/isalinas/data/images/S20/d35/f27/S20d35f27_i4.png,20,3.5,27
S20d35f27_i5,/mnt/homeGPU/isalinas/data/images/S20/d35/f27/S20d35f27_i5.png,20,3.5,27
S20d35f27_i6,/mnt/homeGPU/isalinas/data/images/S20/d35/f27/S20d35f27_i6.png,20,3.5,27
S20d35f27_i7,/mnt/homeGPU/isalinas/data/images/S20/d35/f27/S20d35f27_i7.png,20,3.5,27
S20d35f27_i8,/mnt/homeGPU/isalinas/data/images/S20/d35/f27/S20d35f27_i8.png,20,3.5,27
S20d35f27_i9,/mnt/homeGPU/isalinas/data/images/S20/d35/f27/S20d35f27_i9.png,20,3.5,27
S20d35f27_i10,/mnt/homeGPU/isalinas/data/images/S20/d35/f27/S20d35f27_i10.png,20,3.5,27
S20d35f27_i11,/mnt/homeGPU/isalinas/data/images/S20/d35/f27/S20d35f27_i11.png,20,3.5,27
S20d35f27_i12,/mnt/homeGPU/isalinas/data/images/S20/d35/f27/S20d35f27_i12.png,20,3.5,27
S20d35f27_i13,/mnt/homeGPU/isalinas/data/images/S20/d35/f27/S20d35f27_i13.png,20,3.5,27
S20d4f27_i0,/mnt/homeGPU/isalinas/data/images/S20/d4/f27/S20d4f27_i0.png,20,4,27
S20d4f27_i1,/mnt/homeGPU/isalinas/data/images/S20/d4/f27/S20d4f27_i1.png,20,4,27
S20d4f27_i2,/mnt/homeGPU/isalinas/data/images/S20/d4/f27/S20d4f27_i2.png,20,4,27
S20d4f27_i3,/mnt/homeGPU/isalinas/data/images/S20/d4/f27/S20d4f27_i3.png,20,4,27
S20d4f27_i4,/mnt/homeGPU/isalinas/data/images/S20/d4/f27/S20d4f27_i4.png,20,4,27
S20d4f27_i5,/mnt/homeGPU/isalinas/data/images/S20/d4/f27/S20d4f27_i5.png,20,4,27
S20d4f27_i6,/mnt/homeGPU/isalinas/data/images/S20/d4/f27/S20d4f27_i6.png,20,4,27
S20d4f27_i7,/mnt/homeGPU/isalinas/data/images/S20/d4/f27/S20d4f27_i7.png,20,4,27
S20d4f27_i8,/mnt/homeGPU/isalinas/data/images/S20/d4/f27/S20d4f27_i8.png,20,4,27
S20d4f27_i9,/mnt/homeGPU/isalinas/data/images/S20/d4/f27/S20d4f27_i9.png,20,4,27
S20d4f27_i10,/mnt/homeGPU/isalinas/data/images/S20/d4/f27/S20d4f27_i10.png,20,4,27
S20d4f27_i11,/mnt/homeGPU/isalinas/data/images/S20/d4/f27/S20d4f27_i11.png,20,4,27
S20d4f27_i12,/mnt/homeGPU/isalinas/data/images/S20/d4/f27/S20d4f27_i12.png,20,4,27
S20d4f27_i13,/mnt/homeGPU/isalinas/data/images/S20/d4/f27/S20d4f27_i13.png,20,4,27
S25d05f27_i0,/mnt/homeGPU/isalinas/data/images/S25/d05/f27/S25d05f27_i0.png,25,0.5,27
S25d05f27_i1,/mnt/homeGPU/isalinas/data/images/S25/d05/f27/S25d05f27_i1.png,25,0.5,27
S25d05f27_i2,/mnt/homeGPU/isalinas/data/images/S25/d05/f27/S25d05f27_i2.png,25,0.5,27
S25d05f27_i3,/mnt/homeGPU/isalinas/data/images/S25/d05/f27/S25d05f27_i3.png,25,0.5,27
S25d05f27_i4,/mnt/homeGPU/isalinas/data/images/S25/d05/f27/S25d05f27_i4.png,25,0.5,27
S25d05f27_i5,/mnt/homeGPU/isalinas/data/images/S25/d05/f27/S25d05f27_i5.png,25,0.5,27
S25d05f27_i6,/mnt/homeGPU/isalinas/data/images/S25/d05/f27/S25d05f27_i6.png,25,0.5,27
S25d05f27_i7,/mnt/homeGPU/isalinas/data/images/S25/d05/f27/S25d05f27_i7.png,25,0.5,27
S25d05f27_i8,/mnt/homeGPU/isalinas/data/images/S25/d05/f27/S25d05f27_i8.png,25,0.5,27
S25d05f27_i9,/mnt/homeGPU/isalinas/data/images/S25/d05/f27/S25d05f27_i9.png,25,0.5,27
S25d05f27_i10,/mnt/homeGPU/isalinas/data/images/S25/d05/f27/S25d05f27_i10.png,25,0.5,27
S25d05f27_i11,/mnt/homeGPU/isalinas/data/images/S25/d05/f27/S25d05f27_i11.png,25,0.5,27
S25d05f27_i12,/mnt/homeGPU/isalinas/data/images/S25/d05/f27/S25d05f27_i12.png,25,0.5,27
S25d05f27_i13,/mnt/homeGPU/isalinas/data/images/S25/d05/f27/S25d05f27_i13.png,25,0.5,27
S25d07f27_i0,/mnt/homeGPU/isalinas/data/images/S25/d07/f27/S25d07f27_i0.png,25,0.7,27
S25d07f27_i1,/mnt/homeGPU/isalinas/data/images/S25/d07/f27/S25d07f27_i1.png,25,0.7,27
S25d07f27_i2,/mnt/homeGPU/isalinas/data/images/S25/d07/f27/S25d07f27_i2.png,25,0.7,27
S25d07f27_i3,/mnt/homeGPU/isalinas/data/images/S25/d07/f27/S25d07f27_i3.png,25,0.7,27
S25d07f27_i4,/mnt/homeGPU/isalinas/data/images/S25/d07/f27/S25d07f27_i4.png,25,0.7,27
S25d07f27_i5,/mnt/homeGPU/isalinas/data/images/S25/d07/f27/S25d07f27_i5.png,25,0.7,27
S25d07f27_i6,/mnt/homeGPU/isalinas/data/images/S25/d07/f27/S25d07f27_i6.png,25,0.7,27
S25d07f27_i7,/mnt/homeGPU/isalinas/data/images/S25/d07/f27/S25d07f27_i7.png,25,0.7,27
S25d07f27_i8,/mnt/homeGPU/isalinas/data/images/S25/d07/f27/S25d07f27_i8.png,25,0.7,27
S25d07f27_i9,/mnt/homeGPU/isalinas/data/images/S25/d07/f27/S25d07f27_i9.png,25,0.7,27
S25d07f27_i10,/mnt/homeGPU/isalinas/data/images/S25/d07/f27/S25d07f27_i10.png,25,0.7,27
S25d07f27_i11,/mnt/homeGPU/isalinas/data/images/S25/d07/f27/S25d07f27_i11.png,25,0.7,27
S25d07f27_i12,/mnt/homeGPU/isalinas/data/images/S25/d07/f27/S25d07f27_i12.png,25,0.7,27
S25d07f27_i13,/mnt/homeGPU/isalinas/data/images/S25/d07/f27/S25d07f27_i13.png,25,0.7,27
